outlier,country,country_code,region,income_group,year,global_index,GOING PLACES,passport_as_man,travel_abroad_as_man,travel_outside_home_as_man,choose_place_to_live_as_man,STARTING A JOB,get_job_as_man,gender_discrimination_law,sexual_harassment_law,penal_civil_pains_sexual_harassment,GETTING PAID,equal_work_remuneration_law,night_hours_as_man,dangerous_arduous_morallyinappropiate_jobs_as_man,same_industries_as_man,GETTING MARRIED,no_law_obedience_to_husband,head_of_household_as_man,domestic_violence_legislation,divorce_judgment_as_man,remarry_as_man,HAVING_CHILDREN,14weeks_paid_leave,govern_paid_ifnot_available,paid_paternity_leave,paid_parental_leave,forbidden_dismiss_pregnant,RUNNING BUSINESS,sign_contract_as_man,register_business_as_man,open_bankaccount_as_man,law_credits_no_gender_discrimination,MANAGING ASSETS,married_couple_same_equal_ownership,sons_daughter_equalfor_inheritance,suviving_spuoses_equal_inheritance,married_couple_equal_administrative_authority,valuation_nonmonetary_contributions,GETTING A PENSION,fullpension_retire_same_ages_as_man,partialpension_retire_same_ages_as_man,mandatory_retirement_age_equal,pension_periods_childcare,is_outlier
NA,NA,XKX,Europe & Central Asia,Lower middle income,2016,91.88,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,XKX,Europe & Central Asia,Lower middle income,2017,91.88,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,XKX,Europe & Central Asia,Lower middle income,2018,91.88,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,KWT,Middle East & North Africa,High income,2009,31.88,25,No,Yes,No,No,0,No,No,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,KWT,Middle East & North Africa,High income,2010,31.88,25,No,Yes,No,No,0,No,No,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,KWT,Middle East & North Africa,High income,2011,35,50,Yes,Yes,No,No,0,No,No,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,KWT,Middle East & North Africa,High income,2012,35,50,Yes,Yes,No,No,0,No,No,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,KWT,Middle East & North Africa,High income,2013,35,50,Yes,Yes,No,No,0,No,No,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,KWT,Middle East & North Africa,High income,2014,35,50,Yes,Yes,No,No,0,No,No,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,KWT,Middle East & North Africa,High income,2015,35,50,Yes,Yes,No,No,0,No,No,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,KWT,Middle East & North Africa,High income,2016,35,50,Yes,Yes,No,No,0,No,No,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,KWT,Middle East & North Africa,High income,2017,35,50,Yes,Yes,No,No,0,No,No,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,KWT,Middle East & North Africa,High income,2018,35,50,Yes,Yes,No,No,0,No,No,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,KGZ,Europe & Central Asia,Lower middle income,2009,76.25,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes,NA
NA,NA,KGZ,Europe & Central Asia,Lower middle income,2010,76.88,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,40,Yes,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes,NA
NA,NA,KGZ,Europe & Central Asia,Lower middle income,2011,76.88,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,40,Yes,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes,NA
NA,NA,KGZ,Europe & Central Asia,Lower middle income,2012,76.88,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,40,Yes,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes,NA
NA,NA,KGZ,Europe & Central Asia,Lower middle income,2013,76.88,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,40,Yes,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes,NA
NA,NA,KGZ,Europe & Central Asia,Lower middle income,2014,76.88,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,40,Yes,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes,NA
NA,NA,KGZ,Europe & Central Asia,Lower middle income,2015,76.88,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,40,Yes,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes,NA
NA,NA,KGZ,Europe & Central Asia,Lower middle income,2016,76.88,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,40,Yes,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes,NA
NA,NA,KGZ,Europe & Central Asia,Lower middle income,2017,76.88,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,40,Yes,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes,NA
NA,NA,KGZ,Europe & Central Asia,Lower middle income,2018,76.88,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,40,Yes,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes,NA
NA,NA,LAO,East Asia & Pacific,Lower middle income,2009,76.88,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,LAO,East Asia & Pacific,Lower middle income,2010,76.88,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,LAO,East Asia & Pacific,Lower middle income,2011,76.88,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,LAO,East Asia & Pacific,Lower middle income,2012,76.88,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,LAO,East Asia & Pacific,Lower middle income,2013,76.88,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,LAO,East Asia & Pacific,Lower middle income,2014,76.88,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,LAO,East Asia & Pacific,Lower middle income,2015,88.13,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,LAO,East Asia & Pacific,Lower middle income,2016,88.13,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,LAO,East Asia & Pacific,Lower middle income,2017,88.13,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,LAO,East Asia & Pacific,Lower middle income,2018,88.13,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,LVA,Europe & Central Asia,High income,2009,97.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,LVA,Europe & Central Asia,High income,2010,97.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,LVA,Europe & Central Asia,High income,2011,97.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,LVA,Europe & Central Asia,High income,2012,97.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,LVA,Europe & Central Asia,High income,2013,97.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,LVA,Europe & Central Asia,High income,2014,97.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,LVA,Europe & Central Asia,High income,2015,100,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,LVA,Europe & Central Asia,High income,2016,100,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,LVA,Europe & Central Asia,High income,2017,100,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,LVA,Europe & Central Asia,High income,2018,100,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,LBN,Middle East & North Africa,Upper middle income,2009,56.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,40,Yes,Yes,No,No,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LBN,Middle East & North Africa,Upper middle income,2010,56.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,40,Yes,Yes,No,No,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LBN,Middle East & North Africa,Upper middle income,2011,56.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,40,Yes,Yes,No,No,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LBN,Middle East & North Africa,Upper middle income,2012,56.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,40,Yes,Yes,No,No,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LBN,Middle East & North Africa,Upper middle income,2013,56.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,40,Yes,Yes,No,No,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LBN,Middle East & North Africa,Upper middle income,2014,56.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,40,Yes,Yes,No,No,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LBN,Middle East & North Africa,Upper middle income,2015,56.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,40,Yes,Yes,No,No,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LBN,Middle East & North Africa,Upper middle income,2016,58.75,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,60,Yes,Yes,Yes,No,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LBN,Middle East & North Africa,Upper middle income,2017,58.75,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,60,Yes,Yes,Yes,No,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LBN,Middle East & North Africa,Upper middle income,2018,58.75,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,60,Yes,Yes,Yes,No,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LSO,Sub-Saharan Africa,Lower middle income,2009,72.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,LSO,Sub-Saharan Africa,Lower middle income,2010,72.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,LSO,Sub-Saharan Africa,Lower middle income,2011,72.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,LSO,Sub-Saharan Africa,Lower middle income,2012,72.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,LSO,Sub-Saharan Africa,Lower middle income,2013,72.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,LSO,Sub-Saharan Africa,Lower middle income,2014,72.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,LSO,Sub-Saharan Africa,Lower middle income,2015,72.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,LSO,Sub-Saharan Africa,Lower middle income,2016,72.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,LSO,Sub-Saharan Africa,Lower middle income,2017,72.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,LSO,Sub-Saharan Africa,Lower middle income,2018,72.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,LBR,Sub-Saharan Africa,Low income,2009,66.25,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LBR,Sub-Saharan Africa,Low income,2010,66.25,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LBR,Sub-Saharan Africa,Low income,2011,66.25,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LBR,Sub-Saharan Africa,Low income,2012,66.25,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LBR,Sub-Saharan Africa,Low income,2013,66.25,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LBR,Sub-Saharan Africa,Low income,2014,66.25,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LBR,Sub-Saharan Africa,Low income,2015,66.25,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LBR,Sub-Saharan Africa,Low income,2016,66.25,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LBR,Sub-Saharan Africa,Low income,2017,75,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LBR,Sub-Saharan Africa,Low income,2018,75,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA
NA,NA,LBY,Middle East & North Africa,Upper middle income,2009,50,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,No,Yes,Yes,20,Yes,No,No,No,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,LBY,Middle East & North Africa,Upper middle income,2010,50,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,No,Yes,Yes,20,Yes,No,No,No,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,LBY,Middle East & North Africa,Upper middle income,2011,56.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,20,Yes,No,No,No,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,Yes,No,No,NA
NA,NA,LBY,Middle East & North Africa,Upper middle income,2012,56.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,20,Yes,No,No,No,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,Yes,No,No,NA
NA,NA,LBY,Middle East & North Africa,Upper middle income,2013,56.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,20,Yes,No,No,No,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,Yes,No,No,NA
NA,NA,LBY,Middle East & North Africa,Upper middle income,2014,56.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,20,Yes,No,No,No,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,Yes,No,No,NA
